run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
0,29.481215476989746,8913084416,11330498560,None,None,106.3,8895086592,0
0,29.612889051437378,8979406848,11330498560,None,None,91.1,8961466368,0
0,29.745255947113037,9045598208,11330498560,None,None,105.8,9027944448,0
0,29.883233547210693,9397657600,11989004288,None,None,101.5,9316208640,0
0,30.04407286643982,9942474752,12639821824,None,None,99.5,9918803968,0
0,30.196324348449707,10601680896,13941452800,None,None,98.5,10533969920,0
0,30.34827446937561,11268575232,13941452800,None,None,98.7,11200864256,0
0,30.480980396270752,9714397184,13275254784,None,None,90.4,10354085888,0
0,30.62677526473999,10249170944,13275254784,None,None,102.9,10193997824,0
0,30.772488117218018,10790236160,13275254784,None,None,102.9,10732965888,0
0,30.903191089630127,9745199104,12632129536,None,None,91.8,9727062016,0
0,31.03346848487854,9810866176,12632129536,None,None,99.8,9792856064,0
0,31.16447353363037,9876402176,12632129536,None,None,106.9,9858617344,0
0,31.295655488967896,9942462464,12632129536,None,None,99.1,9924378624,0
0,31.42687463760376,10008522752,12632129536,None,None,99.1,9990557696,0
0,31.563414812088013,10077335552,12632129536,None,None,102.5,10057318400,0
0,31.69494938850403,10143657984,12632129536,None,None,91.2,10125541376,0
0,31.82674217224121,10209980416,12632129536,None,None,98.6,10191933440,0
0,31.958874702453613,10276302848,12632129536,None,None,106.0,10258386944,0
0,32.09118175506592,10342887424,12632129536,None,None,105.8,10324791296,0
0,32.22860646247864,10670043136,13290635264,None,None,94.6,10587320320,0
0,32.365482807159424,11026526208,13941452800,None,None,87.7,11005267968,0
0,32.52100729942322,11673149440,15243083776,None,None,90.0,11655725056,0
0,32.67321515083313,12342140928,15243083776,None,None,105.1,12274384896,0
0,32.82670831680298,12234031104,14592266240,None,None,84.7,12306538496,0
0,32.972506046295166,11427069952,14576885760,None,None,102.9,11371896832,0
0,33.118953466415405,11968135168,14576885760,None,None,102.4,11910864896,0
0,33.24999451637268,11030974464,13933760512,None,None,99.2,11012898816,0
0,33.380937576293945,11097690112,13933760512,None,None,99.3,11079589888,0
0,33.51198148727417,11164930048,13933760512,None,None,99.2,11146661888,0
